,text_token,toxic,severe_toxic,obscene,threat,insult,identity_hate
728,แต่แวนจะมาโกรธกูไม่ได้นะเพราะเซฟแม่งมั่วเองละมันไม่ได้จูบกับกูคนเดียวด้วยเนอะกับครีมก็เอาอย่ามาปัญญาอ่อนเซฟดอกทองเองมึงก็ไปลงกับคนของมึงดิ,1,0,0,0,0,0
7587,ตายyugyeomstliveinbkkyugyeomstliveinbkkdyugyeom유겸gotaomg,0,0,0,0,0,0
7543,คนแบบป้าคนตกนรกแบบไม่ได้เกิดสมควรตายไป,0,0,0,0,0,0
412,ตอนเด็กเคยคิดว่าคนที่กรีดแขนแม่งปัญญาอ่อนพอมาเจอกับตัวเองแทบจะเป็นบ้าเลิกทำไปเป็นเดือนแล้วก็กลับมาทำอีกเพราะการศึกษาบ้านี่โรคซึมเศร้า,1,0,0,0,0,0
5745,พวกน้านี่ยังใงพาหลานสาวมาให้ผัวเธอเย็ดxxxเสียวจังน้าxxxดูหนังโป๊เด็ดเย็ดหีออนไลน์,0,0,1,0,0,0
7668,ขอบคุที่ยังไม่จมกองงานตาย,0,0,0,0,0,0
825,สำหรับพี่ที้ชื่นชอบสาสอ้วนนะคะไอดีไลน์annyรับงานปิ่นเกล้ารับงานอนุสาวรีย์ชัยขายรูปส่วนตัวขายคลิปเงี่ยนควยรับงานอนุสาวรีย์ชัยรับงานนนทบุรีขายรูปหีรูปนมคอลเสียวเปิดกล้องเปิดกล้องคอลเสียวเงี่ยนอยากโดนเย็ดเงี่ยนหีแฉะ,0,0,0,0,0,0
3267,superthแจกทุนฟรีสุดคุ้มสมาชิกใหม่รับสมาชิกใหม่รับเครดิตฟรีรับเครดิตฟรีทางเข้าโหนกระแสล้างหนี้กยศพิ้งกี้คิดถึงมายนะฝากรับล่าสุดเครดิตฟรี,0,0,0,0,0,0
3974,หนังโป๊ชาวตะวันตกครอบครัวหรรษากอดน้องชู้เอามาเย็ดต่อหน้าชู้น้องชู้ขึ้นขย่มควยชู้ก็นั่งดูไม่ว่าอะไรผัวก็เย็ดจนน้ำแตกใส่เต็มหน้าหลานสาวชู้อย่างเด็ด,0,0,1,0,0,0
8808,แล้วกูบอกมึงว่าไงจ้ะกูบอกหราว่ารูปจริงอีควายอ่านไม่เข้าใจหรือสมองมึงมันเหี้ย,1,1,0,0,0,0
8306,นั่นไงความเอารัดเอาเปรียบประชาชนที่ต้องมาจ่ายเงินภาษีเลี้ยงดูพวกกากที่ไม่มีผลงานสนองแต่พวกพ้องเดียวกันให้รู้คำว่าคุค่าข้าวแดงแกงร้อนรดราดกะบาลอยู่ทุกวันคือประชาชนเป็นผู้ให้จำไว้ใส่กระโหลกหนาด้วยนะชิ,1,0,0,0,1,0
417,มันก็อวยเมนมันดีนั่นแหละค่ะมีแต่พวกปัญญาอ่อนที่จัดการความรู้ตัวเองไม่ได้มาว้อแตกใส่ตอนที่เค้าอวยเนี่ย,1,0,0,0,1,0
6748,ตบบ่านะสู,0,0,0,0,0,0
8967,อีควายอีกรอบละเหี้ยจริงไม่มีความผ่อนคลายไม่มีความไพเราะเหี้ยอะไรทั้งนั้นอย่าหยุดแค่แชมพูยังไม่เหี้ยเท่านี้,1,0,0,0,0,0
2082,cosatคลิ๊กลิ้งค์ฟรีหมุนกงล้อหรือลุ้นรับเครดิตฟรีมีลิ้งรับทรัพย์โปรฝากรับไม่ต้องทำเทิร์นฝากถอนโอนไวไม่มีขั้นต่ำเครดิตฟรีล่าสุดเกมดีบอกต่อสล็อตทุนน้อยแสนดีที่จุดล้านวอร์คุยแซ่บโชว์xนุ๊กปายigot,0,0,0,0,0,0
8945,หมายรักพี่จินโฮเหมือนควาย,0,0,0,0,0,0
3373,ทีมงานเซฟพยานหน่อยยยยโหนกระแส,0,0,0,0,0,0
5726,หนังโป๊ฝรั่งแนวครวบครัวชวนน้องสาวตัวเล็กเย็ดกันxxx,0,0,1,0,0,0
4107,เดือนนี้คือดวงกูหีมาหัวควยมาก,1,0,0,0,0,0
4380,อยากกินชานมไข่มุกอ้อนวอนให้พี่ปุ้ยตอบแชทเราที,0,0,0,0,0,0
7723,ยิงเข้าหัวลูกได้แต้มไปเลยค้าบบบบบบเก่งมากกล้ามแขนตอนเล็งคือสวยมากtheadventureplusepohmpawat,0,0,0,0,0,0
1066,ยิ่งดึกยิ่งเงียนมากสนใจใมว่างทั้งคืนนัดได้สนใจสาวอ้วนบ้างใม,0,0,1,0,0,0
3913,กุกำลังจะดูต่อแต่พอเห็นซับปุ้ปควยห้อยเลยจ้า,0,0,1,0,0,0
5536,ควย,1,0,0,0,0,0
8002,thยิงทิ้งแต่พี่บอกน้องว่าหยอกเล่นเฉย,0,0,0,1,0,0
5387,เงี่ยนควยอยาก,0,0,1,0,0,0
